"","Subject","Image","Threatened_Rating","Surprise_Rating","Suffering_Rating","SociallyAcceptable_Rating","Sadness_Rating","Relate_Rating","Pleasant_Rating","Narrative_Rating","Joy_Rating","Interact_Rating","Immoral_Rating","Fear_Rating","Disgust_Rating","Desire_Rating","Contamination_Rating","Avoid_Rating","Astonished_Rating","Anger_Rating","Affection_Rating"
"26","sub-sid000869","AA-9181.jpg",63.57606939,72.99668757,97.71650458,18.32569522,27.4583363,87.61221081,7.591726048,45.29196002,88.20556507,76.36809792,83.04584858,75.77815501,29.4406362,68.71751209,58.4461963,99.99424832,0.583373511,1.679185473,56.51270685
"27","sub-sid000959","AA-9181.jpg",16.3425044,37.45018853,111.1429893,38.0737736,0.173633362,82.26427111,0.636289512,64.73907183,52.50130452,54.25280973,29.59724096,2.1247828,6.89375488,29.96583423,93.12446642,4.025056211,-1.543400719,0.245345992,2.048108593
"28","sub-sid000974","AA-9181.jpg",8.111728246,83.60242178,87.78431108,20.97792991,9.7622055,88.88181644,6.898735384,30.89230891,60.88305016,65.4333168,75.4793774,63.03697322,8.112475759,75.57679436,38.0658544,75.35784013,-0.542262565,6.527975716,12.24513195
"29","sub-sid000863","AA-9181.jpg",87.94448393,73.47087901,93.05194892,12.48268011,32.47037234,80.05171341,4.613306713,51.83899415,70.54653458,90.32917255,59.98942339,10.21660818,3.639651249,91.42392947,82.4124054,53.9084319,7.834288617,5.114923364,57.35811753
"30","sub-sid000969","AA-9181.jpg",70.49394785,66.1804099,98.23164322,18.38356526,63.80134991,64.2061661,7.206605686,59.73273565,64.11786489,71.98422453,65.68894578,55.90711186,25.23774728,51.27736982,72.12327043,58.50181505,2.424006097,13.98965403,52.53373963
"31","sub-sid000927","AA-9181.jpg",55.94222317,84.05549457,72.95295058,12.53603058,34.1679296,54.46654314,3.952489785,39.17944891,55.65214675,50.50806189,91.93734472,63.45916654,30.46154365,76.5743833,74.37061154,66.147094,8.89819809,14.89338021,41.80742252
"32","sub-sid000892","AA-9181.jpg",45.91300316,59.05354784,100.3898114,10.84642094,41.72907023,94.45274543,3.72717719,81.39953113,84.80300654,89.97370333,96.2974172,21.17106616,13.44877364,58.84461404,97.85960606,92.09185412,5.006536197,6.125266395,84.0213756
"33","sub-sid000887","AA-9181.jpg",45.23062365,72.84068311,80.78869825,4.435987306,52.04949089,97.58281968,12.65601222,59.55540517,43.6516956,86.77013622,95.58455905,74.11130666,20.69733475,83.4879537,74.87951899,64.2871023,0.669121624,8.07009953,66.10487702
"34","sub-sid000870","AA-9181.jpg",58.34184279,99.59778072,84.87562934,13.32053555,0.539432148,104.0280422,1.097194512,31.45557337,84.03517216,99.54386364,85.37348733,19.52438019,-0.034549728,75.47167043,99.37161831,86.794533,-0.170455127,14.7970416,52.4669772
"35","sub-sid000895","AA-9181.jpg",56.64793316,98.57519078,78.60208733,4.182300782,45.93788177,91.76455765,0.889735457,-0.256936735,57.1820871,94.60446004,94.62901086,89.3106904,10.43675186,90.84988264,99.93816079,84.88599039,-0.851617943,10.69429471,62.66800208
"36","sub-sid000970","AA-9181.jpg",50.3036109,68.40726723,75.79242926,5.92514042,34.16148514,83.93344218,2.708873706,51.73301561,64.63323135,78.97361965,93.62255846,35.30721443,8.538171332,63.08876056,97.31340571,64.88662581,0.003577957,0.914124223,40.96459703
"37","sub-sid000522","AA-9181.jpg",91.36545968,92.33066835,81.64521331,21.279383,38.53317967,97.66110182,2.997030499,29.47414544,29.42713889,80.28839395,96.08693654,94.70816323,16.68807377,90.16054173,87.29985951,48.81680319,4.283067236,1.798560155,81.41472145
"38","sub-sid000874","AA-9561.jpg",32.48314426,61.82414949,95.68151934,23.444078,25.88711316,96.86070559,6.923877955,50.2750696,50.22237815,41.85353145,63.31365764,59.04940584,48.30763373,40.31284244,84.58025591,27.35899363,2.800917435,34.55625901,34.03676568
"39","sub-sid000873","AA-9561.jpg",28.75544683,66.03770757,93.35742191,28.39949317,23.1365826,82.0407671,8.668954952,60.0670805,56.7587048,50.46118356,59.32278101,50.55076315,56.97706342,86.17023019,17.40001484,58.39291661,16.21068673,21.1847381,43.45586459
"40","sub-sid000888","AA-9561.jpg",36.48907574,62.96791594,98.59928433,27.78480901,56.31838062,90.46531785,9.282094148,62.35498638,83.84565831,88.60158719,83.77774152,77.30150514,66.56031037,79.38872616,74.82385809,46.51654519,5.948809738,32.98480977,67.9193517
"41","sub-sid000877","AA-9561.jpg",29.50909871,69.58259735,84.47642278,29.95045989,28.67057651,92.70205959,14.17678638,66.15425555,58.59910806,75.0764768,88.58844266,69.59104444,71.25769887,56.90548475,71.62732201,55.30380548,14.0361031,26.26057333,63.58073602
"42","sub-sid000972","AA-9561.jpg",31.06036027,69.3709649,84.73868341,18.89281749,52.68629344,70.66443544,33.37627507,59.22997139,72.19268549,58.76334063,64.66226152,72.73863961,59.76823692,60.81927328,65.76412269,75.4988072,18.33507107,42.79096529,56.7481667
"43","sub-sid000894","AA-9561.jpg",21.81617373,72.08828489,62.358749,66.54364607,24.58217626,74.75746213,5.157171323,51.24605712,75.86314499,87.7383651,53.25343485,77.31260858,70.91474096,60.48762267,75.53173712,61.65831931,12.92251368,27.81888994,56.26320557
"44","sub-sid000893","AA-9561.jpg",4.338974498,58.36597315,107.3815049,0.597790517,29.77854142,67.10432133,6.008637978,60.23914684,63.13683514,65.2974508,72.83508897,61.90874498,43.26440067,76.6520425,62.32987267,44.84376186,24.08299349,8.821488644,-1.731480761
"45","sub-sid000926","AA-9561.jpg",15.08375821,77.92815002,78.86842659,28.57525929,61.1347854,81.28306617,19.61709152,59.16064278,59.97348431,44.9824787,56.07143916,55.90710163,69.98590489,31.72896175,47.22509137,35.29884969,21.96428983,39.42591367,47.8128455
"46","sub-sid000971","AA-9561.jpg",1.013173606,72.34180751,87.53093177,5.092386654,75.02918397,82.86074942,10.42988783,94.26528861,80.47751237,83.22764432,43.20126184,78.64698343,58.02373594,58.37778141,56.00174193,92.86996987,11.6066287,39.35828567,48.51170559
"47","sub-sid000120","AA-9561.jpg",20.72498325,26.7809111,84.4949956,16.07428149,35.77271705,64.75865753,25.2580095,54.07685473,52.24114238,55.96025877,71.91139204,62.02628089,68.71644141,90.01788019,73.45810853,44.87940097,1.406906835,37.08487567,19.64515676
"48","sub-sid000976","AA-9561.jpg",37.63367891,34.01627606,79.16588196,26.42306325,8.350003017,87.38120135,8.421041053,98.26849873,46.0569175,47.08577751,58.92293879,93.28857108,99.73327517,38.65349123,68.28006962,29.82325475,6.879848868,36.26120961,7.705884479
"49","sub-sid000922","AA-9561.jpg",23.05904882,51.62085669,71.63684461,16.53967058,91.3730081,67.37557785,24.37661439,78.12042412,59.46539746,15.20019848,46.09350132,97.0311826,57.70185521,62.21406299,53.39547274,35.64980122,20.1847897,50.24222938,43.61664526
"50","sub-sid000954","AA-9561.jpg",-0.0738575,78.47250852,79.84940811,5.797178454,63.36253974,101.103139,-2.743592603,100.4905346,64.9101067,44.25095034,96.54988409,97.69504919,66.21455503,75.77480057,80.95311752,98.97521355,6.761215112,49.2674675,40.71069062
"51","sub-sid000866","AA-9561.jpg",43.85095023,61.72080219,97.94687321,27.68072552,43.31170034,90.68815064,16.5639717,45.04753913,51.57951279,51.7519988,51.79112804,92.9742453,49.06698063,81.57881104,57.75013808,73.10235251,21.8120573,42.68283388,30.27898128
"52","sub-sid000878","AA-9561.jpg",29.78674902,67.42966322,92.11759152,12.56838236,15.32308085,98.40040518,1.323191384,52.98321474,73.91047075,46.17327377,41.36073786,67.65467603,69.09219048,65.10497459,74.82406242,47.95599258,13.7646817,30.28949717,43.54237351
"53","sub-sid000889","AA-9561.jpg",65.06949572,78.58001447,100.3279329,18.72189111,93.6082442,70.57963553,-1.610337383,98.77665978,99.42785605,94.60805294,41.86218388,63.07372156,61.83776894,55.49556594,98.92458702,89.69750921,11.16559009,0.028942956,31.26671798
"54","sub-sid000880","AA-9561.jpg",19.95033157,79.92752246,99.43120363,15.22719451,50.82717944,92.97132266,4.669243841,80.39384733,69.30794519,52.68120776,66.78224086,75.73177917,93.28321844,50.46394554,48.23536573,38.76351323,2.151686384,20.98563874,14.68869227
"55","sub-sid000973","AA-9561.jpg",23.99436573,75.47344474,98.02742253,20.3597978,61.56143414,97.47488964,10.30035966,57.29955578,61.81860932,54.42579274,63.50581722,63.29805694,62.82430982,66.05449942,78.16359684,93.05201315,11.35776113,71.05920914,56.25105064
"56","sub-sid000765","AA-9561.jpg",22.99397923,70.36737892,97.21028673,4.16424054,59.28101217,103.6901274,0.920628642,83.77303941,61.36764784,98.28121104,70.0203661,82.88128288,62.58100483,99.45578587,95.68736356,59.59144564,15.63673794,0.946698445,73.45578053
"57","sub-sid000499","AA-9561.jpg",35.85086731,69.7067849,96.51576157,1.999726386,41.06031459,88.23099327,6.015968505,44.80170374,12.84465064,77.08264799,98.04297448,60.95490878,64.29579408,65.8748073,84.70197314,81.17062977,-12.2492335,0.414259704,62.34572518
"58","sub-sid000879","AA-9561.jpg",24.0961603,42.01780445,65.77972872,45.65401726,56.96957657,60.50359682,42.22776213,57.70015242,57.58655762,40.74733278,52.80274256,58.48313926,46.29540298,44.94486376,52.59133037,58.3423285,20.93088419,45.19115005,59.36133493
"59","sub-sid000013","AA-9561.jpg",3.399484288,1.278606857,68.23663683,21.47743381,12.12521095,68.9459736,20.5209572,47.24756303,31.37929411,56.51628514,83.88585639,58.02245254,58.06091048,46.9213745,59.0727344,1.801951017,15.62675568,29.97168405,12.19692955
"60","sub-sid000955","AA-9561.jpg",27.28091903,94.13869035,100.4319022,37.87850821,44.83507808,85.08147524,22.26861721,56.10479061,76.0218161,51.53591999,73.02915305,70.14696678,53.56647532,54.57285267,64.96205338,44.36546984,4.357598429,42.48693627,41.5906194
"61","sub-sid000876","AA-9561.jpg",20.81783334,90.47711342,82.23685454,10.17591176,55.29831022,98.42501919,9.089614947,63.52471432,82.57888904,99.02515171,58.14352009,102.6135765,55.4919125,71.7923265,84.90055061,69.02613072,1.993985468,91.26789049,89.73381747
"62","sub-sid000710","AA-9561.jpg",62.97358868,93.74207711,86.5132009,18.02313452,26.93262483,94.21364112,12.14148104,70.53051658,92.47200487,56.74832532,92.91178645,70.9316107,42.68480939,74.44263256,69.02475521,67.33952424,12.1145379,2.053747254,44.02136942
"63","sub-sid000869","AA-9561.jpg",11.04750059,70.87287438,99.01943166,23.40343831,43.08612735,87.75370383,6.753622091,62.27515814,50.17930082,24.81256153,73.81657365,91.02094,70.62062848,85.93809988,47.36415663,62.85141308,6.578329331,22.13736633,58.35724856
"64","sub-sid000959","AA-9561.jpg",11.36177659,30.76310109,99.78996279,49.90798738,20.32160186,98.75857954,1.951256961,70.6718921,1.356022536,37.8672972,59.50286339,66.28535477,39.72895015,40.7575638,69.22854566,70.78257769,0.623378065,31.54868915,1.379221129
"65","sub-sid000974","AA-9561.jpg",40.1885804,58.52611329,98.0909842,28.39839745,23.99984532,99.16143441,16.7318296,61.71799963,26.80786065,46.20085679,67.59474165,86.87502822,57.57969402,71.19695006,31.67836457,40.32984719,9.983758586,26.81871882,37.39779035
"66","sub-sid000863","AA-9561.jpg",32.18030858,53.40103925,91.37225207,22.20980628,25.44381601,94.48174804,3.445068961,74.76865763,74.1563561,75.83144345,54.21756993,63.41726079,54.39603636,95.38942985,99.90996192,58.80084658,3.417993637,27.8203786,41.39940282
"67","sub-sid000969","AA-9561.jpg",65.41775573,59.04992115,93.48928202,19.87941593,76.37679286,70.47212032,7.337869501,62.01741206,62.62159766,74.43557535,90.59495496,66.85929322,71.17419218,61.90143622,67.47525259,48.00759217,19.90377859,21.84131657,55.79775112
"68","sub-sid000927","AA-9561.jpg",42.08549258,79.83646238,91.66561021,17.53733552,82.01611346,67.83614125,8.110452788,49.35591712,68.97330437,71.74763051,80.03280358,78.49869425,72.53973095,82.24238805,86.93516224,72.03593248,22.54268817,28.90032984,39.69437754
"69","sub-sid000892","AA-9561.jpg",5.501710409,72.27368132,98.39781747,11.2384555,40.62448239,100.3277402,17.42371821,88.6615976,78.03566735,53.86807848,65.85360941,68.30232151,95.60366883,100.4966017,76.45985556,66.87167154,-0.037572801,30.3764569,58.45305312
"70","sub-sid000887","AA-9561.jpg",19.8728072,52.43423661,62.66128832,24.14743246,49.60727308,75.76567049,19.82535681,38.33302198,42.59210657,45.481865,80.26388807,86.83163621,85.28525484,71.74339329,83.54409086,29.91252514,12.66476732,22.50761673,12.30702125
"71","sub-sid000870","AA-9561.jpg",37.98662117,64.72940807,94.07298999,9.913484706,25.81151651,102.1470213,-8.561433592,67.26283273,94.16896748,76.99666801,77.7519996,70.92495411,65.26419558,66.69396523,84.10406081,75.00564079,-0.472541409,14.19082908,23.66453448
"72","sub-sid000895","AA-9561.jpg",63.17360878,87.26420097,97.6630143,5.987455026,58.48149355,89.67780654,0.178354365,78.26014689,39.58906395,90.44798844,81.05522557,77.83966439,57.04225782,99.94687946,100.0863659,52.67003707,-0.087123342,13.91898038,43.88196544
"73","sub-sid000970","AA-9561.jpg",0.609835484,77.87571423,98.07274462,-0.220725677,31.64686798,91.795487,4.668675808,73.76948071,51.68808527,41.50797736,74.79247954,72.25730649,71.6456695,80.84016384,78.78931378,59.8395946,10.99394785,16.15895815,38.92606324
"74","sub-sid000522","AA-9561.jpg",68.3898093,66.92163384,88.68291176,23.86562214,67.42372109,88.94521315,10.36346028,51.66611186,7.95312741,58.88861462,97.27983388,95.32649002,45.54562715,94.25219935,88.66371274,1.378469965,20.41708223,28.19066827,99.07812518
"75","sub-sid000874","AA-A041.jpg",56.19842379,51.68278622,93.2004081,15.6663658,21.32345988,93.20491093,-4.123152746,72.58971365,71.97367278,89.57852832,66.94957985,60.11759978,85.36376109,63.90537878,60.3655478,38.07125762,1.126463761,16.51392528,46.08881045
"76","sub-sid000873","AA-A041.jpg",52.76063528,77.44293746,94.70795057,14.10610944,13.02743017,80.97021577,13.00760982,53.94079312,61.21472252,79.89908946,77.96455523,9.771656463,5.437775333,71.38445733,35.46712929,68.76757221,7.196831865,5.081340807,64.91307852
"77","sub-sid000888","AA-A041.jpg",49.01169212,65.6788895,98.22381675,-6.207772861,39.94296321,104.9031564,-4.399487738,65.83756192,94.88734154,88.30349706,99.71183732,35.61371859,36.86879187,71.36279113,73.49869483,96.04160935,5.534394197,5.498148238,72.82510082
"78","sub-sid000877","AA-A041.jpg",36.13042991,73.8220553,96.72681172,10.15001881,23.0908466,69.74591247,0.839741787,70.59011945,34.13458589,82.47681389,76.77445396,33.6683592,3.211484941,81.43049985,92.56279974,58.96576026,3.406578559,32.33919428,77.09606668
"79","sub-sid000972","AA-A041.jpg",56.80579125,86.27399761,102.2243469,0.94189617,16.98406821,86.83235728,7.495988894,60.98821415,81.70830697,62.77060381,80.95012252,34.5719178,59.83711553,94.45151523,71.77352903,84.80909919,12.90109542,27.97541303,65.15046178
"80","sub-sid000894","AA-A041.jpg",56.7982742,62.08687953,67.84513397,46.2698822,48.51094525,93.99482558,8.433778567,58.26989734,90.99103994,76.4008579,58.68910149,30.98592655,19.54504338,63.38254225,56.20125215,95.08632955,7.857449283,13.11676405,30.68186874
"81","sub-sid000893","AA-A041.jpg",43.55348329,81.33096196,91.07890686,3.231134117,11.33673916,99.31648994,4.778635908,60.26022569,73.16213515,98.69418041,88.92253916,9.5389962,9.321810606,78.72417272,69.17987,98.52451836,0.34712566,-7.847444076,34.25186118
"82","sub-sid000926","AA-A041.jpg",34.12459719,76.97792844,67.98801644,23.60631253,52.91261327,85.29011442,16.1658409,56.64576045,76.38748202,85.62223021,37.11360275,35.15937332,31.6187886,43.01468367,56.8367084,77.22251227,14.108012,8.650952323,36.20073164
"83","sub-sid000971","AA-A041.jpg",43.05647762,84.0479562,94.91852123,-1.377214254,9.698940998,69.6060063,-1.958115928,79.34763878,90.39148463,96.72032984,61.35497848,35.2604176,38.42356596,74.5402001,78.5071876,82.60500805,3.017280644,12.63421258,66.63783605
"84","sub-sid000120","AA-A041.jpg",55.46357729,85.12674714,73.49755342,4.396802173,26.47654746,75.54265066,4.039542998,29.05457206,71.86084928,80.95459054,72.67712345,41.38657406,25.89552771,77.19671581,64.13390097,38.9289188,7.437247647,16.31243278,55.82750101
"85","sub-sid000976","AA-A041.jpg",22.12760322,67.93584971,96.81287631,14.54676368,7.661925538,99.10206525,6.083778165,73.74633311,85.60419888,70.50322932,83.00050825,59.72042661,28.64610544,35.3881784,84.25387965,49.74397218,1.023386616,8.085620316,41.1452057
"86","sub-sid000922","AA-A041.jpg",39.18574246,65.31754724,83.27606842,2.814728082,63.79048141,74.76827523,6.244616897,53.72096833,63.65320249,87.07011768,62.30395148,74.03005358,55.19225458,57.6134301,67.23864147,63.15663775,6.970334407,18.4504484,57.84967095
"87","sub-sid000954","AA-A041.jpg",73.60500134,101.6100156,92.86550034,-1.1839203,27.51933718,89.87672472,-3.23038565,99.13010128,59.53945538,99.94796602,86.71263511,32.59213223,30.69151161,99.65583358,87.45604047,99.81577844,8.160703561,19.53841169,73.88271372
"88","sub-sid000866","AA-A041.jpg",59.50323356,82.0167884,82.9952187,11.79640588,11.97932453,72.11350695,8.502055226,61.6172803,86.62560702,72.51463682,77.76429871,62.80320043,42.12712852,62.8908526,71.96175993,70.28945274,16.90595024,19.85834348,67.52504343
"89","sub-sid000878","AA-A041.jpg",20.64439805,89.33402512,99.42265577,5.888413547,12.29637914,86.5760901,3.141770073,38.92737208,46.95986628,84.52274902,81.57001753,27.09646087,2.254759361,70.98506675,71.06568461,61.68778188,4.330303616,5.402987152,30.29993966
"90","sub-sid000889","AA-A041.jpg",78.3156854,66.88994139,102.370734,-0.886810359,98.80216209,76.64704986,-1.663165113,100.2587068,79.86300094,80.98704423,66.05498508,64.87836247,21.02050083,71.42431035,89.67018445,100.0458668,1.818729885,0.780205555,62.11346731
"91","sub-sid000880","AA-A041.jpg",0.724338696,100.1827222,102.8755042,5.353647797,47.38946633,58.7744109,7.727981376,97.51355396,86.71195439,70.42069032,62.43968686,51.0346429,32.70954019,75.39328983,33.93696983,75.20687977,-5.019508167,0.262702126,35.44675893
"92","sub-sid000973","AA-A041.jpg",70.70073913,89.21619816,94.60231118,8.287762878,44.63030124,81.49984286,-1.965670101,82.27242694,93.69209724,95.84393599,66.97047571,71.35017,27.3509127,44.40945385,81.74385966,65.55466062,4.798228258,-3.280873822,62.54718567
"93","sub-sid000765","AA-A041.jpg",52.15296116,101.1889058,106.864101,0.437873579,5.789800524,100.0880616,-0.722776724,92.43723148,57.4401483,85.44366274,112.2957345,13.56589717,0.004133991,84.15025081,92.94415159,45.33711639,-1.678897715,-4.224044674,89.61321119
"94","sub-sid000499","AA-A041.jpg",79.66128093,101.7637335,92.30906661,13.2865882,11.80707429,96.0902453,0.104728408,30.97199341,-2.327274129,83.9618439,96.03396685,0.901172623,0.286508454,66.24560204,80.29590396,81.46976591,-3.151501612,-0.817070001,67.80734968
"95","sub-sid000879","AA-A041.jpg",34.08632394,63.59090957,65.00913242,36.9584628,44.92288896,63.70013384,14.86769589,37.44988956,60.1680241,68.24952153,81.71979804,44.29281656,32.30823536,73.2517966,60.98041849,44.77467916,24.89863068,21.75577339,53.14299207
"96","sub-sid000013","AA-A041.jpg",57.40227864,54.84615023,86.16195146,2.739416614,0.528969242,61.92197329,1.134361133,41.79745677,35.57296246,81.62656028,96.73527223,43.55868749,25.82104572,39.73804316,96.79898575,68.90822432,-3.59303765,1.900146699,76.22117543
"97","sub-sid000955","AA-A041.jpg",57.02115065,75.34447989,100.6284414,17.70956251,24.49871644,65.79489719,-1.457989877,51.00972679,99.48659308,59.97484323,79.66834514,39.80989244,15.66729272,55.947308,78.08699412,59.76675273,3.251797659,12.69533588,78.2718007
"98","sub-sid000876","AA-A041.jpg",55.04618938,93.69161646,105.8607345,-5.149553586,21.68237024,98.55584188,3.501009732,54.48930603,111.8376578,83.23442937,72.16970117,76.78416798,35.61826224,83.73445144,76.6132272,98.12188566,-3.174609421,19.90637788,89.07371501
"99","sub-sid000710","AA-A041.jpg",80.24515678,90.79681508,85.86217253,1.096062079,37.42834291,64.70689669,3.578634957,62.19714992,88.66312567,90.38886722,98.24515093,12.19806717,12.1365683,89.42227525,59.33619789,82.51140119,-1.870183211,6.068660971,83.52838106
"100","sub-sid000869","AA-A041.jpg",78.5953594,74.68096014,106.7925841,14.22230748,43.62621801,78.12708472,8.315542736,88.55036979,100.1883533,72.55910745,91.88317591,69.74058675,29.95926316,99.14798837,74.58051297,99.60209898,-0.511024115,7.720354688,72.35956763
"101","sub-sid000959","AA-A041.jpg",7.697779887,26.50966806,91.76750918,43.88179138,2.738239803,93.99321007,14.97214321,98.1061667,63.68274227,68.99527418,64.56099097,5.620857381,16.2081306,36.97907481,98.85935947,99.20238155,-3.672144785,-5.694496889,17.43902173
"102","sub-sid000974","AA-A041.jpg",44.58735765,78.90441585,99.31634637,3.090556756,48.95632628,86.76118344,2.229974254,62.20626352,88.5899164,82.35525159,82.52016236,68.30791947,15.77569763,89.9961821,31.09729214,46.25277142,3.134010876,11.47474795,23.09998557
"103","sub-sid000863","AA-A041.jpg",72.6178349,99.18645863,100.7882476,3.525897239,51.71904876,85.11617908,6.464611205,77.73815708,89.32472638,94.35811427,63.21780269,0.762073247,34.96595801,102.4064843,90.03148316,81.60388864,1.170146674,5.9863851,67.14455967
"104","sub-sid000969","AA-A041.jpg",70.3192691,64.82408737,92.18935418,8.600634643,61.49126456,74.31533511,0.393810847,70.7877762,63.52326157,75.11624061,69.40301906,61.8691529,40.69611831,73.98515758,68.25815921,50.94026468,0.548096268,14.0446994,46.32155988
"105","sub-sid000927","AA-A041.jpg",49.04124314,83.2365699,95.84633352,18.98661748,58.78614817,75.11068056,4.463051281,56.71717706,83.10369678,77.61235297,78.27343019,65.61751378,23.02260966,77.63050509,62.33152069,69.42101138,8.807204764,14.13558513,32.44533668
"106","sub-sid000892","AA-A041.jpg",64.296796,83.90343136,97.40966199,3.44373719,10.08518097,99.26715135,0.484312448,87.85080214,104.3442948,100.3182323,99.50662888,7.278534024,52.52826042,59.07503478,93.9811014,99.3574422,1.554187746,2.666683675,72.13404136
"107","sub-sid000887","AA-A041.jpg",69.24568882,73.3063094,99.00828967,2.379799338,44.3198184,76.36208162,9.803658057,66.0859321,90.49343622,99.32959344,97.80965074,85.77627272,47.55452403,69.34719313,80.90643641,98.24940219,2.405076083,16.96653387,57.64829788
"108","sub-sid000870","AA-A041.jpg",61.76820127,100.0158131,100.0679473,8.131583838,12.33886062,89.83640523,-0.938567097,38.72561285,81.52642492,93.38624962,100.5614663,28.08782711,0.171617129,78.74692191,89.10059664,83.82124227,-0.997553968,0.33634602,69.59590409
"109","sub-sid000895","AA-A041.jpg",66.16517844,96.87415775,100.5661491,1.121631038,0.810576549,77.01265773,-7.240626237,81.21770712,82.29058049,88.78077713,106.7579171,92.99765355,13.50532005,98.33464568,72.29232947,80.9287725,-1.580117273,6.46771832,71.75785924
"110","sub-sid000970","AA-A041.jpg",48.16077177,93.60782267,94.2231088,-7.794328894,10.75431086,93.36666395,-0.724467903,64.22228638,72.15045632,82.17987222,84.87821043,24.4831304,22.51348443,77.45398263,60.70590968,80.07156634,3.224431075,-0.093500018,46.24499607
"111","sub-sid000522","AA-A041.jpg",72.97611365,77.04830008,95.46689363,6.602039303,83.75138734,80.6275359,3.475342051,58.46746726,50.40742116,93.91055098,100.0307583,66.45363753,29.1895774,69.73196317,75.90731412,66.40972263,2.157509969,13.23086435,57.69927786
"112","sub-sid000874","AA-A069.jpg",32.08150792,79.48894126,91.60070806,21.14368903,26.61035791,86.37273014,2.140240183,49.73599412,53.80416079,68.55707017,60.10458771,83.882449,41.46109266,43.75227835,76.24277158,49.82006544,7.843270206,13.92722804,24.41784013
"113","sub-sid000873","AA-A069.jpg",49.86767284,82.70518432,93.55247752,15.82139972,24.33180082,81.41413452,9.566832667,45.48561718,62.62646968,76.226701,59.04419898,12.11749504,20.90063561,80.40694941,51.75867537,45.78703951,9.077765297,6.119972812,21.87465306
"114","sub-sid000888","AA-A069.jpg",53.30409385,71.26232012,94.66033953,1.277429866,50.86142095,85.48938902,0.084927055,79.40077718,79.85570407,69.44514502,99.76771537,50.56326847,24.30777747,85.59683133,73.4875974,60.6262493,1.110305713,0.873954622,41.45851138
"115","sub-sid000877","AA-A069.jpg",45.21026751,79.05085162,90.58859943,0.159912284,56.28559152,86.94218752,8.277405713,71.4889929,54.94130489,96.16631802,81.08156115,-2.755287326,6.544286679,66.86208667,93.34639901,63.4117266,6.579924951,20.76272703,53.490973
"116","sub-sid000972","AA-A069.jpg",29.84526102,73.81613365,109.1690623,17.12839692,44.65920074,74.49292357,2.53767888,61.2057257,72.45181946,60.00769283,64.2443633,43.08475686,32.234582,91.80302811,81.74958123,99.13471549,14.47295763,13.03838306,41.19543006
"117","sub-sid000894","AA-A069.jpg",65.18653458,94.96258365,54.87118025,51.20172448,22.62518527,77.33451391,0.246246065,55.41942029,66.28844549,60.81415135,60.14939297,23.44195116,9.144860577,59.57243309,65.35034435,67.83346427,3.344354433,7.939658294,68.03289697
"118","sub-sid000893","AA-A069.jpg",11.78788775,78.7159845,84.70209039,-8.299421246,22.90612771,67.4847069,-1.500676155,51.62831814,53.62372752,62.42991259,73.2152509,23.14598086,1.01947848,73.78153924,69.17836358,50.8416463,0.310060996,2.37968925,7.115368062
"119","sub-sid000926","AA-A069.jpg",49.37172169,58.47292358,84.48458139,25.77619871,40.92654898,50.58931872,11.15052386,71.57299064,58.73776874,91.77506845,55.04351614,53.33484023,20.99213287,61.81326839,38.01828234,53.62475581,27.08851952,39.25264288,49.85560953
"120","sub-sid000971","AA-A069.jpg",39.41334084,83.90781243,97.18312644,1.366136024,2.567183563,73.16674664,1.477954294,82.34397473,78.53546875,86.97968126,54.2122701,15.87714108,1.730635311,88.53322427,82.47024134,72.17121179,4.376898237,5.05718567,56.92020704
"121","sub-sid000120","AA-A069.jpg",46.87942214,69.28936846,86.54052885,5.035041943,26.85306821,65.57306645,12.73318028,37.07313547,52.05440912,69.532038,61.59941771,25.63249779,3.481414587,90.6153041,62.88036261,39.01131899,5.962518531,4.149217096,33.0826452
"122","sub-sid000976","AA-A069.jpg",34.68007595,60.67733205,82.27601987,29.77254044,13.59685094,84.04717583,12.85965812,43.95284794,44.40108422,87.31880172,45.36435089,41.97934944,0.415490739,1.500448718,96.71997442,49.8078356,6.411412015,1.22849361,18.55426219
"123","sub-sid000922","AA-A069.jpg",22.7549471,64.27799737,82.28203053,15.53393907,49.72508512,63.6472317,15.95422755,62.00325895,62.89095753,55.82737952,60.22309901,12.89708853,25.57502527,64.26979572,66.16900371,51.06239249,25.7550576,26.84379886,30.86335548
"124","sub-sid000954","AA-A069.jpg",99.09415594,96.50048441,100.5383625,0.400392798,30.49150238,83.38686571,-5.799540174,99.34399882,51.4825759,87.81266032,81.77729034,10.30703888,9.389306869,100.8072522,109.3894857,100.0891134,3.734662198,5.460453613,66.62431371
"125","sub-sid000866","AA-A069.jpg",47.03702344,76.02481549,88.18852558,33.43429399,38.21288863,88.65339348,7.781333791,68.91027446,51.09519086,76.28209097,50.01834696,37.36573346,18.04161697,65.05326283,93.07232896,82.67492492,11.20770466,8.92699197,64.14830789
"126","sub-sid000878","AA-A069.jpg",12.19817329,79.14923633,78.95166614,-0.093088065,1.492449305,78.10123768,-1.349672324,60.64596657,60.65097407,74.39988954,50.83400554,33.97686612,-2.018686829,56.42640551,90.53414077,37.08893524,5.372235165,-6.927044088,43.53728181
"127","sub-sid000889","AA-A069.jpg",71.44928723,84.21556813,104.9650182,0.534358904,79.1925421,76.30354375,-0.818851319,98.32576472,84.89789798,83.58921329,41.0088072,57.00199928,-7.669624051,75.03033819,113.7641557,99.87847608,1.946579989,10.18291567,34.6547167
